user_id,account_start_date,birth_year,gender,marital_status,individual_income_segment_code,family_income_segment_code
10000000603,1980-05-12,1963,0,1,03,05
10000000604,1985-04-20,1972,1,1,02,02
10000000605,1978-07-10,1983,0, ,11,07
10000000606,1979-12-15,1965,0,1,  ,  
10000000607,1984-02-28,1968,0,1,02,  
10000000608,1984-11-17,1946,1,3,02,02
10000000609,1993-01-26,1966,1,1,  ,05
10000000610,1987-12-11,1974,0,1,02,03
10000000611,1991-05-09,1957,0,2,06,07
10000000612,1982-11-09,1961,0,2,04,01
10000000613,1981-07-05,1959,1, ,13,02
10000000614,1988-03-29,1987,0,2,12,05
10000000615,1986-01-04,1967,0,3,08,02
10000000616,1986-03-09,1963,0,2,02,01
10000000617,1976-12-26,1955,1, ,02,04
10000000618,1972-06-28,1952,0,3,07,06
10000000619,1980-07-27,1953,1,1,14,03
10000000620,1982-12-13,1955,0,1,08,02
10000000621,1976-08-13,1953,0,3,01,06
10000000622,1974-05-08,1953,1,2,  ,  
10000000623,1975-10-23,1965,1,3,  ,06
10000000624,1976-04-28,1987,1,1,06,01
10000000625,1978-03-26,1984,1,2,02,01
10000000626,1977-03-30,1955,1,2,05,02
10000000627,1982-09-20,1948,1,3,01,07
10000000628,1980-01-10,1951,1,1,08,01
10000000629,1974-11-10,1948,0,3,03,02
10000000630,1978-03-07,1960,0,1,02,03
10000000631,1970-07-05,1974,1, ,07,05
10000000632,1964-11-03,1959,0,3,13,05
10000000633,1983-02-11,1963,0,3,03,02
10000000634,1980-05-21,1978,0,1,14,03
10000000635,1990-07-30,1968,1,3,07,07
10000000636,1980-05-19,1982,0, ,08,05
10000000637,1987-08-07,1946,0, ,15,03
10000000638,1981-02-21,1976,0,1,01,06
10000000639,1979-11-15,1954,0,2,03,04
10000000640,1984-06-28,1961,0,1,09,07
10000000641,1986-11-29,1956,0,3,10,02
10000000642,1977-11-29,1964,1, ,03,02
10000000643,1980-07-30,1965,0, ,01,03
10000000644,1982-09-27,1962,1,1,09,03
10000000645,1977-07-19,1965,0,2,11,04
10000000646,1991-06-08,1957,0,1,07,07
10000000647,1988-10-15,1964,0,2,06,01
10000000648,1984-01-04,1954,1,3,02,05
10000000649,1991-08-03,1977,0,1,01,01
10000000650,1984-08-26,1939,1,3,12,  
10000000651,1975-07-10,1952,1,3,14,  
10000000652,1983-03-18,1976,0,3,15,01
10000000653,1979-10-01,1957,1,3,  ,01
10000000654,1987-06-04,1963,0, ,10,06
10000000655,1985-01-20,1949,1, ,08,  
10000000656,1973-01-07,1959,0, ,04,01
10000000657,1976-05-06,1973,1,1,02,07
10000000658,1976-10-16,1972,1, ,06,03
10000000659,1981-12-15,1957,0,1,11,03
10000000660,1988-01-26,1945,0,3,02,01
10000000661,1978-08-08,1952,1, ,01,05
10000000662,1979-05-09,1969,0,1,11,03
10000000663,1991-05-22,1979,0,3,01,  
10000000664,1977-08-08,1962,0,3,01,01
10000000665,1990-01-15,1947,1,2,08,05
10000000666,1981-03-14,1971,0, ,15,04
10000000667,1968-02-16,1970,1,2,15,02
10000000668,1972-06-14,1967,0,3,01,  
10000000669,1983-07-18,1955,1,3,02,04
10000000670,1975-06-29,1954,0,3,13,01
10000000671,1970-03-11,1944,1,3,14,02
10000000672,1972-01-19,1949,1,1,15,07
10000000673,1984-12-17,1969,1,1,04,01
10000000674,1978-03-14,1963,1,2,15,06
10000000675,1971-11-09,1952,1,3,02,  
10000000676,1976-08-03,1953,0,3,11,03
10000000677,1983-03-17,1965,0,3,05,05
10000000678,1984-03-11,1971,1,2,02,07
10000000679,1986-12-09,1963,0,1,07,01
10000000680,1978-02-07,1957,0,3,02,03
10000000681,1979-03-05,1966,0,1,09,01
10000000682,1985-10-22,1963,0,1,08,02
10000000683,1987-11-20,1950,0,2,10,03
10000000684,1975-04-23,1965,1,3,08,07
10000000685,1964-07-24,1971,1, ,11,03
10000000686,1989-09-09,1986,0, ,01,07
10000000687,1987-02-02,1956,0,2,04,03
10000000688,1986-05-24,1975,0,2,06,05
10000000689,1988-06-06,1960,0,1,12,01
10000000690,1971-08-16,1956,1,2,  ,02
10000000691,1973-07-17,1969,0,2,01,02
10000000692,1983-06-16,1953,0,1,  ,07
10000000693,1986-10-24,1953,1,2,15,  
10000000694,1976-06-01,1972,0,3,09,02
10000000695,1985-11-19,1955,1,2,13,06
10000000696,1983-03-15,1950,1, ,08,07
10000000697,1979-08-12,1955,1,2,05,07
10000000698,1986-08-08,1965,1,3,02,03
10000000699,1974-07-25,1979,1,2,12,01
10000000700,1986-01-30,1964,0,2,02,05
10000000701,1971-12-20,1953,0, ,08,05
10000000702,1978-05-01,1975,0,3,04,  
10000000703,1975-05-08,1964,1,2,09,  
10000000704,1978-01-27,1971,0,2,05,  
10000000705,1974-05-15,1953,1, ,04,03
10000000706,1976-03-06,1964,0,3,09,02
10000000707,1976-08-15,1968,1,3,11,02
10000000708,1982-11-18,1951,1, ,04,07
10000000709,1977-07-19,1958,1,1,11,03
10000000710,1984-12-24,1964,0,3,  ,05
10000000711,1987-10-21,1965,0,1,04,03
10000000712,1979-06-05,1959,1,2,15,05
10000000713,1980-08-26,1955,1,3,14,  
10000000714,1975-09-29,1945,1,2,13,01
10000000715,1977-07-27,1956,1,1,02,07
10000000716,1984-02-20,1962,1,3,08,05
10000000717,1978-08-10,1962,0, ,07,04
10000000718,1972-05-30,1946,0,1,15,05
10000000719,1975-01-20,1960,1,2,15,02
10000000720,1981-02-02,1973,1,1,09,06
10000000721,1976-04-30,1969,1,3,04,01
10000000722,1982-01-09,1949,0,3,02,07
10000000723,1978-08-28,1946,1, ,03,06
10000000724,1982-09-29,1964,1,1,10,03
10000000725,1974-08-01,1949,1, ,11,03
10000000726,1984-04-14,1959,1,1,03,07
10000000727,1981-07-19,1970,0, ,01,01
10000000728,1994-10-02,1967,1, ,  ,02
10000000729,1982-09-07,1966,0,3,02,04
10000000730,1973-04-22,1959,0,2,02,03
10000000731,1980-01-20,1987,0,1,15,07
10000000732,1976-06-12,1957,1,3,15,02
10000000733,1991-07-17,1959,1,2,10,  
10000000734,1981-03-06,1950,0,2,01,04
10000000735,1985-03-30,1938,0,3,09,02
10000000736,1987-05-17,1959,0,3,13,07
10000000737,1966-06-14,1959,1,1,08,07
10000000738,1976-10-11,1951,0, ,11,06
10000000739,1978-12-21,1967,1,3,08,  
10000000740,1971-12-05,1960,1,3,05,02
10000000741,1976-12-27,1959,0,1,02,03
10000000742,1979-02-20,1976,0, ,10,06
10000000743,1975-07-25,1959,1,1,02,01
10000000744,1982-12-27,1967,0, ,14,04
10000000745,1976-05-27,1970,0,2,06,01
10000000746,1972-05-01,1965,1,3,12,06
10000000747,1976-08-31,1959,1,1,14,07
10000000748,1965-04-27,1971,1,2,15,05
10000000749,1972-12-26,1953,1,1,13,06
10000000750,1987-08-30,1957,1,2,  ,03
10000000751,1975-12-27,1964,1, ,06,  
10000000752,1993-07-03,1967,1,1,02,  
10000000753,1984-07-20,1940,0, ,03,07
10000000754,1981-01-26,1955,0,1,11,05
10000000755,1978-10-29,1970,1,2,08,06
10000000756,1983-02-16,1959,1,2,02,02
10000000757,1977-12-09,1945,1,3,08,02
10000000758,1983-12-03,1958,0,1,13,06
10000000759,1973-11-24,1969,0,2,10,07
10000000760,1987-11-15,1969,1,1,05,  
10000000761,1982-02-24,1967,1,1,05,06
10000000762,1993-01-14,1972,1,2,03,05
10000000763,1974-07-11,1961,1,2,06,07
10000000764,1983-10-23,1972,1,2,12,03
10000000765,1982-09-07,1947,0,2,15,02
10000000766,1984-02-09,1962,1,1,12,04
10000000767,1993-02-16,1939,0,1,13,01
10000000768,1978-07-02,1967,1,2,02,06
10000000769,1976-01-04,1952,0,1,04,04
10000000770,1980-09-04,1977,1,1,02,01
10000000771,1990-01-11,1959,1, ,12,07
10000000772,1988-07-22,1957,0, ,08,03
10000000773,1984-02-04,1961,1,2,05,02
10000000774,1986-08-25,1967,0,2,05,01
10000000775,1985-01-22,1968,0,1,07,02
10000000776,1986-12-30,1972,1,1,14,01
10000000777,1975-12-02,1964,0,2,08,04
10000000778,1970-05-31,1943,1, ,02,03
10000000779,1975-07-08,1964,0,3,14,07
10000000780,1979-11-08,1967,0,2,09,02
10000000781,1971-04-05,1937,0,1,04,01
10000000782,1976-06-20,1949,1,2,02,01
10000000783,1979-02-27,1967,0,2,14,  
10000000784,1973-12-20,1969,0,1,06,06
10000000785,1972-01-24,1955,0,2,04,05
10000000786,1983-11-03,1976,0, ,11,02
10000000787,1988-11-17,1967,0,2,02,01
10000000788,1979-07-09,1963,0, ,09,  
10000000789,1977-01-04,1936,1,2,08,06
10000000790,1982-10-28,1974,1,3,11,01
10000000791,1990-07-30,1972,1,3,10,03
10000000792,1989-12-15,1959,1,1,01,07
10000000793,1975-08-05,1962,0,2,03,  
10000000794,1975-03-22,1941,0,3,10,06
10000000795,1981-11-16,1987,1, ,01,07
10000000796,1983-07-22,1961,0,1,14,03
10000000797,1989-03-24,1951,0,3,14,03
10000000798,1972-03-27,1975,0,3,12,02
10000000799,1980-08-22,1972,1, ,13,07
10000000800,1965-09-12,1958,0,2,10,01
10000000801,1977-12-13,1963,1,3,03,04
10000000802,1986-03-15,1963,1, ,07,04
10000000803,1973-03-08,1952,1,1,01,  
10000000804,1990-07-18,1953,0,3,01,01
10000000805,1991-02-23,1952,1,1,03,01
10000000806,1983-02-09,1958,1,1,05,06
10000000807,1993-11-03,1955,0,2,01,02
10000000808,1982-08-01,1950,1,3,03,04
10000000809,1983-01-19,1953,1,3,10,06
10000000810,1969-09-30,1944,1,1,03,04
10000000811,1992-04-08,1946,0, ,10,01
10000000812,1985-04-04,1970,0,3,09,02
10000000813,1980-09-21,1953,0,1,10,05
10000000814,1984-09-01,1968,0,2,13,01
10000000815,1986-08-21,1957,0,3,12,05
10000000816,1980-01-21,1954,1, ,02,04
10000000817,1979-09-23,1936,1,2,05,01
10000000818,1983-03-08,1960,1,1,13,07
10000000819,1978-10-24,1949,0,1,10,05
10000000820,1974-05-02,1947,1,1,06,02
10000000821,1974-03-27,1948,0,3,03,01
10000000822,1978-02-13,1972,1,2,10,05
10000000823,1980-02-24,1955,0,1,05,07
10000000824,1980-12-13,1969,0,2,08,06
10000000825,1991-07-26,1949,1, ,08,  
10000000826,1977-08-10,1965,1, ,  ,06
10000000827,1985-07-27,1966,1,1,02,02
10000000828,1976-01-14,1943,1,3,14,01
10000000829,1974-09-01,1962,1,3,03,06
10000000830,1987-03-23,1973,0, ,09,05
10000000831,1981-10-12,1958,0,1,05,01
10000000832,1980-06-16,1967,1, ,05,07
10000000833,1981-04-16,1976,0,1,07,06
10000000834,1982-09-15,1948,0,1,04,03
10000000835,1975-06-17,1955,1, ,04,01
10000000836,1980-11-15,1954,1, ,11,01
10000000837,1985-05-18,1957,1,2,14,02
10000000838,1995-11-23,1964,1,1,07,07
10000000839,1981-02-27,1955,1,3,08,04
10000000840,1982-08-03,1971,0,2,11,01
10000000841,1981-03-12,1955,0,3,12,03
10000000842,1981-04-20,1961,0,1,08,02
10000000843,1969-05-26,1960,1,1,13,05
10000000844,1975-08-21,1975,0,1,06,02
10000000845,1989-07-30,1976,0,2,05,03
10000000846,1981-05-12,1956,1,1,04,04
10000000847,1975-06-10,1963,1,1,13,06
10000000848,1989-05-12,1945,0,1,06,04
10000000849,1986-10-14,1962,0,2,02,  
10000000850,1981-04-26,1958,0,2,12,01
10000000851,1973-01-12,1935,1,3,06,03
10000000852,1992-10-29,1963,0,3,15,01
10000000853,1981-10-06,1947,0,1,10,05
10000000854,1988-02-04,1968,0,2,13,03
10000000855,1973-12-07,1953,1,2,14,07
10000000856,1979-07-09,1965,1,2,14,06
10000000857,1989-01-29,1965,0, ,15,04
10000000858,1989-05-07,1958,1,2,08,02
10000000859,1986-05-27,1961,0,1,14,02
10000000860,1989-02-17,1967,0,1,04,  
10000000861,1984-12-06,1949,1,2,14,  
10000000862,1990-02-13,1966,1,3,02,03
10000000863,1980-03-17,1965,0,2,07,  
10000000864,1984-11-24,1960,1, ,15,01
10000000865,1979-06-23,1962,0,3,03,03
10000000866,1988-02-02,1957,1,2,15,03
10000000867,1984-12-23,1955,0,3,11,  
10000000868,1973-11-21,1960,1,3,04,04
10000000869,1979-02-13,1948,1,3,13,06
10000000870,1968-02-14,1990,0,3,11,  
10000000871,1977-03-19,1951,0,3,14,03
10000000872,1971-08-06,1970,1,3,15,01
10000000873,1981-05-06,1961,1,2,09,07
10000000874,1975-09-28,1950,1,1,15,02
10000000875,1970-02-21,1946,0, ,07,03
10000000876,1988-05-24,1967,1,1,01,03
10000000877,1975-10-14,1961,1,3,  ,06
10000000878,1984-12-28,1963,0,1,08,01
10000000879,1971-08-06,1980,1,2,04,06
10000000880,1986-03-11,1958,1,1,06,07
10000000881,1980-04-28,1961,0,1,04,05
10000000882,1975-07-03,1973,0,3,12,02
10000000883,1983-04-01,1963,1,3,05,04
10000000884,1983-02-02,1951,0, ,02,07
10000000885,1980-10-03,1948,0,1,03,  
10000000886,1984-10-09,1962,0,1,13,01
10000000887,1984-06-08,1964,1,1,13,06
10000000888,1993-03-29,1946,0, ,  ,01
10000000889,1983-08-02,1972,0,1,09,01
10000000890,1978-11-08,1968,0,2,  ,03
10000000891,1979-07-02,1945,0,2,12,01
10000000892,1974-06-20,1946,0,2,05,06
10000000893,1989-03-23,1946,0,1,05,06
10000000894,1977-02-02,1967,0, ,05,01
10000000895,1980-05-20,1960,0,2,05,04
10000000896,1980-09-11,1948,1,1,11,  
10000000897,1985-02-23,1966,0,1,09,02
10000000898,1972-03-05,1965,0,2,13,01
10000000899,1983-05-11,1968,1,2,09,02
10000000900,1976-02-20,1948,0,2,11,02
10000000901,1982-01-17,1945,0,1,02,07
10000000902,1978-11-12,1959,0,3,14,01
10000000903,1979-08-27,1963,0,2,12,04
10000000904,1979-10-06,1953,0,1,15,03
10000000905,1991-01-25,1952,0,3,02,07
10000000906,1979-07-10,1949,1, ,11,03
10000000907,1985-04-19,1962,1,1,06,05
10000000908,1983-12-10,1939,0,2,14,01
10000000909,1987-07-21,1957,0,1,10,06
10000000910,1983-07-02,1983,0,1,14,03
10000000911,1981-07-24,1949,1,3,15,04
10000000912,1988-02-26,1984,0,1,06,02
10000000913,1980-02-28,1956,0, ,03,03
10000000914,1976-06-23,1954,0,2,03,03
10000000915,1989-09-25,1960,0,2,04,01
10000000916,1977-11-24,1953,0,1,11,07
10000000917,1984-11-15,1971,0,2,12,01
10000000918,1983-06-26,1943,0,3,03,07
10000000919,1966-10-27,1970,1,2,15,04
10000000920,1976-12-30,1967,0,1,05,06
10000000921,1977-10-23,1977,1,1,12,  
10000000922,1979-12-18,1952,1,1,13,07
10000000923,1978-11-30,1955,0,3,08,05
10000000924,1965-08-06,1945,0,1,08,05
10000000925,1978-08-28,1967,0,1,15,01
10000000926,1980-08-11,1962,1,3,11,04
10000000927,1974-09-11,1962,0,1,02,01
10000000928,1969-12-25,1950,1, ,05,06
10000000929,1969-08-04,1950,1,1,05,04
10000000930,1973-10-08,1970,0,3,01,07
10000000931,1976-06-05,1958,1, ,10,07
10000000932,1983-09-12,1948,0,2,15,01
10000000933,1983-05-06,1942,0,2,13,06
10000000934,1981-08-12,1949,1, ,13,01
10000000935,1985-03-29,1958,1,1,06,  
10000000936,1984-06-16,1949,1,1,04,02
10000000937,1969-01-03,1969,1, ,  ,04
10000000938,1978-06-26,1945,0,3,09,05
10000000939,1994-01-22,1951,1,2,13,01
10000000940,1979-08-04,1974,0,1,06,  
10000000941,1979-06-30,1949,1, ,13,07
10000000942,1990-03-01,1960,0,2,11,01
10000000943,1977-09-30,1961,1, ,11,05
10000000944,1984-01-11,1944,0,2,12,  
10000000945,1985-10-13,1958,0,3,14,01
10000000946,1984-08-21,1975,1,3,03,05
10000000947,1984-08-06,1940,0,1,15,05
10000000948,1975-06-25,1969,0,2,05,04
10000000949,1977-11-21,1959,0,1,10,05
10000000950,1992-06-05,1969,0,2,07,  
10000000951,1987-11-25,1954,1,3,02,02
10000000952,1986-09-07,1966,0,1,10,05
10000000953,1976-04-22,1967,0,2,06,05
10000000954,1982-09-19,1967,0,2,09,05
10000000955,1976-09-04,1970,1,3,04,02
10000000956,1984-11-16,1966,0,2,03,  
10000000957,1982-04-26,1967,0,1,06,01
10000000958,1970-01-26,1970,0,2,01,04
10000000959,1980-08-15,1957,0,3,01,01
10000000960,1987-04-13,1951,1,2,04,07
10000000961,1987-08-29,1970,0,1,03,06
10000000962,1982-10-02,1956,0,2,11,03
10000000963,1988-12-17,1967,0, ,02,04
10000000964,1981-06-04,1960,1,1,01,  
10000000965,1982-03-31,1979,1, ,08,04
10000000966,1975-10-09,1963,0,2,05,04
10000000967,1977-11-09,1956,1, ,01,03
10000000968,1981-03-23,1962,0,1,02,04
10000000969,1976-03-10,1963,0,3,05,02
10000000970,1971-02-20,1968,1,1,05,05
10000000971,1980-10-13,1952,1,2,05,  
10000000972,1977-01-26,1970,0,3,12,04
10000000973,1975-12-26,1985,1,2,13,06
10000000974,1970-11-21,1960,0,1,12,  
10000000975,1978-06-18,1951,1,1,12,01
10000000976,1978-01-10,1954,0,2,12,07
10000000977,1975-07-09,1950,1,2,13,04
10000000978,1978-12-18,1953,1,1,08,01
10000000979,1982-04-06,1947,1,3,05,  
10000000980,1994-12-29,1963,1,3,07,01
10000000981,1985-10-08,1966,1,1,  ,03
10000000982,1988-12-13,1951,1,1,15,  
10000000983,1985-12-06,1963,0,2,14,  
10000000984,1974-12-09,1955,1,1,04,03
10000000985,1981-05-19,1953,0,2,  ,  
10000000986,1980-02-05,1939,1,2,03,02
10000000987,1975-05-22,1956,1, ,08,02
10000000988,1982-06-30,1969,0,1,06,07
10000000989,1977-06-19,1947,1, ,01,07
10000000990,1975-01-15,1960,1, ,03,01
10000000991,1976-11-17,1947,0,3,14,05
10000000992,1973-05-12,1962,1,2,01,02
10000000993,1976-08-13,1959,0,2,15,03
10000000994,1978-03-08,1973,0,2,02,04
10000000995,1986-01-15,1962,0, ,14,  
10000000996,1975-04-20,1970,1,3,11,03
10000000997,1983-12-15,1936,1,2,  ,  
10000000998,1973-11-06,1978,1,1,09,05
10000000999,1978-08-23,1953,0, ,01,04
10000001000,1989-03-07,1933,0,3,03,02
10000001001,1982-08-03,1952,1,1,05,01
10000001002,1985-01-20,1974,1,3,03,07
10000001003,1978-07-11,1951,0,1,04,01
10000001004,1985-11-02,1937,1,3,01,04
10000001005,1991-09-04,1956,0,1,05,01
10000001006,1981-06-20,1947,1, ,09,  
10000001007,1979-12-11,1961,1,1,05,06
10000001008,1989-11-28,1955,0,2,04,07
10000001009,1970-02-05,1950,0, ,14,06
10000001010,1981-07-16,1961,1,1,13,01
10000001011,1982-05-07,1957,1,1,06,  
10000001012,1988-08-02,1967,1,2,15,05
10000001013,1975-06-25,1946,0,2,08,06
10000001014,1976-08-21,1960,1,3,15,06
10000001015,1978-10-06,1967,1, ,  ,03
10000001016,1974-02-23,1961,0,3,  ,03
10000001017,1976-01-11,1972,1,3,13,  
10000001018,1967-12-31,1973,0,3,01,  
10000001019,1983-11-19,1942,1, ,04,01
10000001020,1975-09-01,1960,0,2,09,03
10000001021,1974-02-27,1980,0, ,08,  
10000001022,1971-03-21,1953,1,3,10,01
10000001023,1989-10-22,1964,0,3,04,02
10000001024,1975-05-01,1957,0,1,10,06
10000001025,1977-02-05,1949,1,3,13,05
10000001026,1988-05-15,1950,0,2,11,02
10000001027,1980-05-14,1977,1,2,13,01
10000001028,1975-04-30,1961,1,2,11,02
10000001029,1969-08-09,1952,0,2,04,05
10000001030,1976-02-28,1970,1, ,12,07
10000001031,1978-12-25,1955,1,1,03,  
10000001032,1983-06-14,1958,0, ,08,03
10000001033,1985-01-14,1964,1,2,01,07
10000001034,1989-05-25,1965,0,3,06,03
10000001035,1972-11-20,1962,1,2,03,  
10000001036,1985-02-09,1966,1,1,15,04
10000001037,1986-07-17,1951,1,1,11,03
10000001038,1984-05-27,1968,1,3,  ,  
10000001039,1980-05-05,1960,1,3,01,03
10000001040,1980-02-03,1965,0,3,13,03
10000001041,1985-06-20,1964,1,3,13,04
10000001042,1980-10-17,1972,0,2,14,02
10000001043,1990-09-02,1957,1, ,09,03
10000001044,1989-10-02,1952,0,2,15,01
10000001045,1984-11-26,1957,1,3,  ,06
10000001046,1972-02-13,1965,0, ,05,01
10000001047,1983-01-04,1963,1,2,09,01
10000001048,1981-06-01,1953,1,3,14,07
10000001049,1979-11-12,1955,0,2,12,02
10000001050,1975-08-27,1972,0,3,02,06
10000001051,1976-01-23,1960,0, ,02,04
10000001052,1980-04-03,1952,0,1,09,07
10000001053,1982-06-18,1963,1,1,  ,04
10000001054,1973-11-22,1957,0,3,05,  
10000001055,1992-12-03,1967,0, ,  ,06
10000001056,1989-04-02,1960,1,1,07,  
10000001057,1990-06-17,1955,1,2,13,05
10000001058,1977-09-18,1979,1,1,01,06
10000001059,1974-01-12,1965,1,2,09,02
10000001060,1985-10-19,1954,0, ,03,01
10000001061,1986-04-10,1963,1,1,06,01
10000001062,1971-03-03,1971,1,1,11,07
10000001063,1984-11-30,1941,0, ,14,05
10000001064,1976-09-12,1971,0, ,03,01
10000001065,1984-02-09,1954,0,2,12,03
10000001066,1977-01-20,1968,1,1,13,05
10000001067,1983-05-08,1965,0,3,  ,04
10000001068,1983-06-23,1963,1, ,  ,02
10000001069,1989-02-03,1963,1,1,04,03
10000001070,1987-04-11,1963,0,1,14,02
10000001071,1989-11-08,1962,1, ,13,04
10000001072,1985-11-18,1974,0, ,02,05
10000001073,1978-06-21,1983,0,3,07,06
10000001074,1990-08-24,1949,1,3,01,04
10000001075,1974-10-10,1964,1,2,15,02
10000001076,1978-09-06,1955,1,1,08,  
10000001077,1981-10-02,1949,0,1,13,06
10000001078,1972-02-14,1961,1, ,10,05
10000001079,1976-05-28,1947,1,1,11,07
10000001080,1976-07-13,1942,1,1,07,02
10000001081,1982-01-14,1967,0,1,11,04
10000001082,1991-05-23,1964,1,1,07,01
10000001083,1981-06-15,1964,1,3,04,03
10000001084,1982-10-05,1953,0,3,15,01
10000001085,1979-04-03,1951,0, ,13,05
10000001086,1988-05-24,1963,1,3,14,06
10000001087,1985-09-20,1957,1,2,15,04
10000001088,1971-06-22,1962,1,1,08,04
10000001089,1984-09-25,1965,1,2,02,07
10000001090,1977-06-22,1966,0,2,10,  
10000001091,1976-11-02,1958,1,3,04,01
10000001092,1974-08-08,1961,0,1,14,03
10000001093,1972-06-01,1968,1, ,01,04
10000001094,1969-04-04,1967,1,3,01,05
10000001095,1979-10-27,1969,0,2,04,07
10000001096,1980-03-31,1953,1,3,03,01
10000001097,1981-07-01,1966,1, ,02,01
10000001098,1990-02-18,1971,0,3,03,04
10000001099,1995-08-27,1972,0,3,12,05
10000001100,1970-08-31,1965,1,1,08,02
10000001101,1983-04-18,1960,1,1,06,01
10000001102,1984-08-21,1961,0,3,07,01
10000001103,1969-12-07,1967,1,3,14,  
10000001104,1989-07-28,1955,1,3,13,02
10000001105,1973-04-28,1964,0,1,04,03
10000001106,1980-04-12,1954,0,2,10,06
10000001107,1967-09-11,1961,1,2,11,  
10000001108,1990-08-23,1948,0,3,15,07
10000001109,1970-01-22,1971,1,2,09,02
10000001110,1983-08-13,1955,1, ,02,02
10000001111,1980-06-25,1954,1, ,07,06
10000001112,1988-09-19,1954,0,1,04,03
10000001113,1972-01-15,1959,0,2,08,05
10000001114,1984-03-09,1967,0,3,15,07
10000001115,1987-06-21,1962,1,1,09,02
10000001116,1983-08-07,1948,1,3,07,02
10000001117,1979-02-05,1958,0,1,03,01
10000001118,1980-09-16,1978,0,3,02,01
10000001119,1972-11-30,1975,0,2,07,07
10000001120,1983-01-09,1954,1,3,07,02
10000001121,1979-04-15,1960,0,3,15,06
10000001122,1989-12-09,1968,1,3,01,07
10000001123,1983-07-25,1967,0,1,13,06
10000001124,1984-07-06,1946,1, ,02,01
10000001125,1988-04-27,1953,0,2,03,01
10000001126,1984-03-29,1957,1,1,06,04
10000001127,2001-09-14,1973,0,2,06,  
10000001128,1979-10-10,1955,1, ,05,05
10000001129,1982-12-13,1952,0,2,06,07
10000001130,1980-08-19,1958,1, ,02,01
10000001131,1977-12-17,1963,1,1,15,02
10000001132,1987-08-18,1952,0,2,12,  
10000001133,1975-06-03,1941,0,2,05,01
10000001134,1980-05-14,1959,1,2,14,07
10000001135,1986-05-30,1967,0,1,05,05
10000001136,1976-11-29,1968,0,1,01,  
10000001137,1980-10-29,1971,0,1,01,01
10000001138,1981-01-13,1960,0, ,11,06
10000001139,1975-10-28,1951,1, ,15,02
10000001140,1984-01-17,1972,0,2,09,01
10000001141,1965-12-25,1973,0,2,05,06
10000001142,1967-02-21,1957,1,2,02,05
10000001143,1981-07-09,1991,1,3,06,04
10000001144,1973-04-26,1959,0,3,06,04
10000001145,1971-04-24,1974,1,1,14,04
10000001146,1980-07-07,1951,0,2,  ,04
10000001147,1979-10-18,1955,1,2,15,01
10000001148,1986-02-10,1951,0,2,02,05
10000001149,1981-02-26,1961,0,3,  ,02
10000001150,1982-11-30,1960,1,1,03,06
10000001151,1986-11-12,1971,1,2,10,04
10000001152,1984-05-01,1966,1,1,15,04
10000001153,1974-02-18,1986,0, ,02,03
10000001154,1970-07-08,1971,0,2,06,05
10000001155,1984-02-26,1950,0, ,03,01
10000001156,1979-03-24,1954,0,2,06,05
10000001157,1972-07-20,1962,1, ,15,04
10000001158,1994-06-25,1946,1,3,02,03
10000001159,1983-08-22,1954,0,3,07,02
10000001160,1978-03-13,1948,0,3,09,05
10000001161,1981-08-20,1953,0,2,05,02
10000001162,1986-02-10,1969,1,1,14,04
10000001163,1991-01-02,1970,1,1,02,05
10000001164,1987-06-08,1963,0,1,02,06
10000001165,1970-07-29,1958,0,1,05,02
10000001166,1982-01-11,1946,1, ,13,  
10000001167,1995-02-01,1964,0,1,11,02
10000001168,1984-11-05,1947,0,2,01,07
10000001169,1984-02-28,1945,0,2,13,04
10000001170,1975-08-10,1955,0,3,01,03
10000001171,1980-02-24,1949,0, ,08,05
10000001172,1988-07-10,1952,1,3,15,02
10000001173,1964-05-21,1960,0,1,08,01
10000001174,1982-04-14,1971,0, ,02,06
10000001175,1985-07-07,1953,0,3,13,01
10000001176,1973-04-04,1974,1,1,  ,01
10000001177,1983-01-22,1960,1, ,03,05
10000001178,1977-09-08,1962,1, ,13,02
10000001179,1975-11-22,1961,1,1,08,01
10000001180,1975-07-09,1955,1,2,08,06
10000001181,1979-11-21,1972,1,1,11,05
