"user_id","account_start_date","birth_year","gender","marital_status","individual_income_segment_code","family_income_segment_code","account_age","amount_a_before","amount_b_before","amount_a_after","amount_b_after","amount_of_a_and_b","amount_ads_before","amount_ads_after","month_5","month_6","month_7","d_cat1","d_cat2","d_cat3","d_cat4","d_cat5","d_cat6","d_cat7","d_cat8","d_cat9","d_cat10","d_cat11","d_cat12","d_cat13","d_cat14","d_cat15","d_cat16","c_cat1","c_cat2","c_cat3","c_cat4","c_cat5","c_cat6","c_cat7","c_cat8","c_cat9","c_cat10","c_cat11","c_cat12","c_cat13","c_cat14","c_cat15","c_cat16","screen_1_before","screen_2_before","screen_1_after","screen_2_after","label"
"10000001011","1982-05-07",1957,1,1,6,-1,3,0,0,0,0,0,0,0,12,74,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,4,4,0,0,0
"10000001013","1975-06-25",1946,0,2,8,6,4,0,0,0,0,0,0,0,17,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,6,9,0,0,0
"10000001033","1985-01-14",1964,1,2,1,7,3,0,0,0,0,0,0,0,40,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,11,0,0,0
"10000001034","1989-05-25",1965,0,3,6,3,2,0,0,0,0,0,0,0,27,7,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,11,0,0,0
"10000001061","1986-04-10",1963,1,1,6,1,3,0,0,0,0,0,0,0,19,128,14,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,16,0,0,0,0
"10000001070","1987-04-11",1963,0,1,14,2,3,0,0,0,0,0,0,0,3,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0
"10000001086","1988-05-24",1963,1,3,14,6,3,0,0,0,0,0,0,0,7,27,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"10000001090","1977-06-22",1966,0,2,10,-1,4,0,0,0,0,0,0,0,3,7,55,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
"10000001100","1970-08-31",1965,1,1,8,2,4,0,0,0,0,0,0,0,14,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,4,0,0,0
"10000001103","1969-12-07",1967,1,3,14,-1,4,0,0,0,0,0,0,0,9,27,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,2,0,5,0,0,5,0
"10000001104","1989-07-28",1955,1,3,13,2,2,0,0,0,0,0,0,0,24,32,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0
"10000001123","1983-07-25",1967,0,1,13,6,3,0,0,0,0,0,0,0,17,8,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"10000001141","1965-12-25",1973,0,2,5,6,5,0,0,0,0,0,0,0,22,12,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,10,0,0,0,0
"10000001145","1971-04-24",1974,1,1,14,4,4,0,0,0,0,0,0,0,7,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,1,0,0,0,15,11,0,0
"10000001164","1987-06-08",1963,0,1,2,6,3,0,0,0,0,0,0,0,10,8,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"10000001188","1970-08-31",1959,1,2,2,6,4,0,0,0,0,0,0,0,34,14,213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0
"10000001197","1977-04-16",1970,0,2,4,7,4,0,0,0,0,0,0,0,21,6,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0
"10000001215","1978-04-26",1968,1,2,1,5,4,0,0,0,0,0,0,0,25,11,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"10000001217","1989-04-09",1962,1,1,15,5,2,0,0,0,0,0,0,0,57,3,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,2,2,0,0,0,0,0
"10000001225","1988-12-20",1951,1,-1,7,-1,2,0,0,0,0,0,1,0,13,19,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
"10000001239","1986-02-22",1947,0,3,12,-1,3,0,0,0,0,0,0,0,15,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,8,4,0,0,0
"10000001241","1987-06-07",1966,1,2,4,7,3,0,0,0,0,0,0,0,27,20,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0
"10000001255","1981-05-23",1954,0,2,13,7,3,0,0,0,0,0,0,0,21,17,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,2,1,1,0,0,1,8,12,0,0,0
"10000001258","1986-08-15",1970,0,2,3,4,3,0,0,0,0,0,0,0,7,29,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"10000001268","1989-05-17",1962,1,2,4,7,2,0,0,0,0,0,1,0,8,304,154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,4,0,0,0,0
"10000001272","1985-04-03",1968,0,1,5,5,3,0,0,0,0,0,0,0,13,29,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,15,5,11,0,0
"10000001274","1977-11-13",1955,1,3,-1,7,4,0,0,0,0,0,0,0,10,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
"10000001282","1983-08-26",1963,0,2,14,-1,3,0,0,0,0,0,0,0,11,9,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0
"10000001289","1972-10-22",1957,0,2,4,3,4,0,0,0,0,0,0,0,42,8,8,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,1,1,1,8,0,0,0,0
"10000001293","1981-11-25",1947,0,1,7,1,3,0,0,0,0,0,0,0,4,21,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,1,2,0,14,20,0,0,0
"10000001304","1979-01-03",1970,1,2,2,1,3,0,0,0,0,0,0,0,47,4,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"10000001306","1989-06-24",1961,0,1,15,1,2,0,0,0,0,0,0,0,16,27,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0
"10000001315","1987-10-13",1953,1,1,4,2,3,0,0,0,0,0,0,0,8,10,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0
"10000001321","1971-02-28",1964,0,-1,6,1,4,0,0,0,0,0,0,0,18,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0
"10000001327","1971-07-15",1949,0,1,5,7,4,0,0,0,0,0,0,0,9,6,23,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,4,12,0,0,1
"10000001328","1983-06-21",1943,0,1,3,5,3,0,0,0,0,0,0,0,75,15,9,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,2,0,0,0,6,0,0,0
"10000001336","1972-04-19",1961,0,3,4,1,4,0,0,0,0,0,0,0,200015,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"10000001383","1989-10-04",1951,1,3,8,5,2,0,0,0,0,0,0,0,19,99,26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0
"10000001396","1971-06-27",1946,0,1,5,1,4,0,0,0,0,0,1,0,14,11,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,1,1,0,2,7,0,0,0
"10000001398","1980-11-10",1965,0,2,1,2,3,0,0,0,0,0,0,0,6,72,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,7,6,0,0,0
"10000001399","1982-12-18",1955,1,1,-1,1,3,0,0,0,0,0,1,0,15,10,398,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,15,0,0,0
"10000001405","1984-06-07",1946,0,-1,8,2,3,0,0,0,0,0,0,0,12,5,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,2,1,0,0,0,0
"10000001415","1980-01-18",1976,0,3,10,4,3,0,0,0,0,0,0,0,29,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,11,0,0,0
"10000001422","1983-10-19",1971,1,2,11,4,3,0,0,0,0,0,0,0,6,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1
"10000001438","1983-10-18",1977,0,2,2,5,3,0,0,0,0,0,0,0,9,12,84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
"10000001444","1977-07-23",1955,1,2,6,1,4,0,0,0,0,0,0,0,5,47,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,7,0,0,0,0
"10000001458","1980-12-13",1977,1,2,4,1,3,0,0,0,0,0,0,0,18,7,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"10000001463","1979-05-28",1973,1,1,10,1,3,0,0,0,0,0,0,0,13,44,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,3,0,0,0,0,0
"10000001467","1990-05-03",1954,1,-1,7,1,2,1,0,0,0,1,0,0,15,30,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,1,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10000001483","1977-06-16",1980,1,-1,-1,3,4,0,0,0,0,0,0,0,30,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,2,1,1,0,0,0,0,0
"10000001493","1980-03-16",1966,1,1,8,1,3,0,0,0,0,0,0,0,11,6,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,44,0,0,1
"10000001498","1978-02-16",1961,0,1,5,6,4,0,0,0,0,0,0,0,26,142,4,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,13,0,0,0
"10000001502","1977-06-02",1967,0,2,-1,3,4,0,0,0,0,0,0,0,9,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,7,0,0,0
"10000001509","1992-12-20",1963,0,1,13,3,2,0,0,0,0,0,0,0,45,55,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,10,0,0,0,0
"10000001519","1988-06-23",1970,1,-1,13,6,3,0,0,0,0,0,0,0,46,45,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0
"10000001540","1969-06-23",1958,0,1,1,7,4,0,0,0,0,0,0,0,37,18,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,2,1,0,0,1,0,21,0,0,0
"10000001547","1989-04-26",1970,0,2,13,3,2,0,0,0,0,0,0,0,8,86,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,9,0,0,0,0
"10000001563","1974-01-27",1945,0,3,15,3,4,0,0,0,0,0,0,0,15,8,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,1,0,0,5,0,0,0,0
"10000001570","1974-11-05",1970,0,1,14,1,4,0,0,0,0,0,0,0,7,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"10000001572","1985-07-16",1953,0,2,1,1,3,0,0,0,0,0,0,0,11,63,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,18,0,0,0,0
"10000001578","1977-10-05",1965,1,1,1,7,4,0,0,0,0,0,1,0,18,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,8,0,0,0
"10000001591","1979-11-11",1964,1,2,7,1,3,0,0,0,0,0,0,0,10,9,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,6,0,0,0,0
"10000001616","1985-11-27",1955,1,1,1,2,3,0,0,0,0,0,0,0,9,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,9,0,0,0
"10000001621","1988-12-07",1953,0,3,14,4,2,0,0,0,0,0,0,0,5,11,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10000001623","1987-10-21",1967,1,2,14,4,3,0,0,0,0,0,1,0,7,11,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0,1,5,0,15,0,0
"10000001654","1973-02-13",1972,1,-1,5,7,4,0,0,0,0,0,0,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"10000001683","1975-01-15",1980,1,1,12,2,4,0,0,0,0,0,0,0,44,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,14,0,0,0,0
"10000001700","1977-03-19",1955,1,1,15,3,4,0,0,0,0,0,0,0,318,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1,0,0,1,0,1,0,9,0,0,0
"10000001716","1975-06-17",1968,0,2,9,4,4,0,0,0,0,0,0,0,11,21,11,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,2,0,1,1,0,1,0,1,0,0,0,0,0,1,9,0,0
"10000001719","1976-06-15",1939,0,2,2,1,4,0,0,0,0,0,0,0,21,128,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10000001724","1997-01-22",1949,1,-1,3,4,2,0,0,0,0,0,0,0,165,9,16,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,1,1,0,0,0,0,4,0,0,1
"10000001745","2000-01-30",1952,0,1,11,-1,1,0,0,0,0,0,0,0,5,6,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,2,0,0,0,1,1,0,17,0,0,1
"10000001746","1977-01-14",1954,1,2,9,7,4,0,0,0,0,0,0,0,8,9,121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0
"10000001749","2000-01-09",1960,1,3,2,4,1,0,0,0,0,0,0,0,50,98,28,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,3,0,0,1,2,1,0,1,0,0,0,0,0
"10000001770","1984-03-06",1966,0,3,7,4,3,0,0,0,0,0,0,0,5,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,2,1,1,0,0,1,1,1,16,1,0,0,0
"10000001811","1984-09-09",1980,1,-1,3,2,3,0,0,0,0,0,0,0,28,98,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,16,0,7,0,0
"10000001818","1978-07-18",1956,1,2,2,2,3,0,0,0,0,0,0,0,65,14,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0
"10000001821","1998-01-03",1971,0,1,12,7,2,0,0,0,0,0,1,0,19,42,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,15,15,0,0,0
"10000001824","1980-03-23",1949,1,1,14,2,3,0,0,0,0,0,0,0,19,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,14,0,0,0,0
"10000001829","1976-06-10",1975,1,1,-1,3,4,0,0,0,0,0,1,0,5,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,0,0,0,1,0,0,0,0,1,11,0,0,0,0
"10000001833","1971-03-20",1953,1,1,3,1,4,0,0,0,0,0,0,0,20,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,23,0,0,0
"10000001834","1978-01-15",1974,0,2,7,7,4,0,0,0,0,0,0,0,5,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,0,0,1,0,1,0,0,7,1
"10000001841","1981-02-03",1966,1,1,11,5,3,0,0,0,0,0,0,0,58,3,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,1,0,0,0,2,0,0,0,4,0,0
"10000001850","1971-09-23",1968,0,3,11,1,4,0,0,0,0,0,0,0,8,9,19,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0
"10000001851","1982-11-13",1961,0,3,14,1,3,0,0,0,0,0,0,0,22,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,2,0,0,18,0,0,0
"10000001858","1979-12-31",1991,0,3,13,5,3,0,0,0,0,0,0,0,17,5,103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,2,35,0,0,1
"10000001866","1977-05-29",1960,0,1,1,7,4,0,0,0,0,0,0,0,3,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0
"10000001869","1979-10-26",1962,0,1,4,-1,3,0,0,0,0,0,0,0,9,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,8,0,0,0
"10000001887","1977-03-19",1966,1,3,7,-1,4,0,0,0,0,0,0,0,3,22,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
"10000001894","1984-01-07",1963,1,1,4,6,3,0,0,0,0,0,0,0,14,25,16,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,8,0,0,0
"10000001897","1976-04-23",1957,1,1,2,3,4,0,0,0,0,0,0,0,12,3,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,8,0,0,1
"10000001920","1971-11-08",1943,0,1,8,2,4,0,0,0,0,0,0,0,32,5,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0
"10000001926","1986-05-01",1956,0,2,4,4,3,0,0,0,0,0,0,0,27,13,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,0,0,0
"10000001932","2002-02-18",1957,1,3,2,1,1,0,0,0,0,0,0,0,11,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"10000001937","1969-05-06",1973,1,-1,2,1,4,0,0,0,0,0,0,0,11,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0
"10000001960","1985-08-27",1945,1,1,13,3,3,0,0,0,0,0,0,0,26,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,29,0,0
"10000001962","1985-03-06",1962,0,2,3,-1,3,0,0,0,0,0,0,0,7,20,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9,0,0,0
"10000001966","1984-09-08",1968,0,1,12,4,3,0,0,0,0,0,0,0,15,33,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"10000001969","1986-06-27",1986,1,2,11,7,3,0,0,0,0,0,0,0,13,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"10000001973","1982-04-12",1961,1,1,11,1,3,0,0,0,0,0,0,0,8,13,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"10000001988","1982-11-21",1964,1,2,7,1,3,0,0,0,0,0,0,0,10,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,9,0,0,0
"10000001989","1981-07-20",1973,1,3,4,6,3,0,0,0,0,0,0,0,11,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0
"10000001993","1975-05-28",1973,0,1,1,2,4,0,0,0,0,0,0,0,17,255,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,12,0,0,0
"10000001999","1979-07-17",1966,1,-1,5,6,3,0,0,0,0,0,0,0,12,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,6,0,0,0
"10000002001","1974-12-30",1945,1,3,5,3,4,0,0,0,0,0,0,0,22,47,12,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15,0,0,0
"10000002015","1976-11-26",1965,0,2,2,5,4,0,0,0,0,0,1,0,44,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,3,4,0,0,0,0
"10000002029","1982-02-11",1955,1,2,3,6,3,0,0,0,0,0,1,0,12,7,253,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
"10000002039","1960-05-19",1944,0,1,2,1,5,0,0,0,0,0,0,0,4,6,32,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"10000002040","1975-11-15",1972,0,3,9,1,4,0,0,0,0,0,0,0,15,45,38,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"10000002045","1983-04-08",1959,0,1,13,4,3,0,0,0,0,0,0,0,4,185,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,2,2,1,2,1,0,0,0,0,0,0
"10000002069","1982-02-28",1965,1,3,6,1,3,0,0,0,0,0,0,0,18,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
"10000002071","1969-11-02",1971,0,1,5,1,4,0,0,0,0,0,0,0,9,4,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1
"10000002075","1983-09-19",1960,0,2,2,4,3,0,0,0,0,0,0,0,7,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,2,0,0,1,0,10,5,1,0,0
